provider,provider_id,season,match_date,source_date,competition,home_team,away_team,home_score,away_score,result_note,source_url
PFL,5450,2024/2025,2024-10-21,2024-10-20,阿塞超,Sumqayıt,Turan Tovuz,2,4,FT,https://pfl.az/api/v1/games/show/5450?withActions=true
PFL,5460,2024/2025,2024-10-25,2024-10-25,阿塞超,Turan Tovuz,Kəpəz,2,1,FT,https://pfl.az/api/v1/games/show/5460?withActions=true
PFL,5457,2024/2025,2024-10-26,2024-10-26,阿塞超,Araz-Naxçıvan,Zirə,1,1,FT,https://pfl.az/api/v1/games/show/5457?withActions=true
PFL,5459,2024/2025,2024-10-26,2024-10-26,阿塞超,Səbail,Sumqayıt,0,1,FT,https://pfl.az/api/v1/games/show/5459?withActions=true
PFL,5456,2024/2025,2024-10-27,2024-10-27,阿塞超,Qarabağ,Şamaxı,3,0,FT,https://pfl.az/api/v1/games/show/5456?withActions=true
PFL,5458,2024/2025,2024-10-27,2024-10-27,阿塞超,Sabah,Neftçi,0,0,FT,https://pfl.az/api/v1/games/show/5458?withActions=true
PFL,5471,2024-2025,2024-10-29,2024-10-28,阿塞杯,Turan Tovuz,Quba,7,2,FT,https://pfl.az/api/v1/games/show/5471?withActions=true
PFL,5472,2024-2025,2024-10-29,2024-10-29,阿塞杯,Şahdağ Qusar,Araz-Naxçıvan,0,4,FT,https://pfl.az/api/v1/games/show/5472?withActions=true
PFL,5474,2024-2025,2024-10-29,2024-10-29,阿塞杯,Ağdaş,Kəpəz,0,6,FT,https://pfl.az/api/v1/games/show/5474?withActions=true
PFL,5476,2024-2025,2024-10-29,2024-10-29,阿塞杯,Dinamo,Səbail,0,6,FT,https://pfl.az/api/v1/games/show/5476?withActions=true
PFL,5480,2024-2025,2024-10-29,2024-10-29,阿塞杯,MOİK,Şimal,3,1,FT,https://pfl.az/api/v1/games/show/5480?withActions=true
PFL,5481,2024-2025,2024-10-30,2024-10-30,阿塞杯,Şamaxı,Şəmkir,6,1,FT,https://pfl.az/api/v1/games/show/5481?withActions=true
PFL,5493,2024-2025,2024-10-30,2024-10-30,阿塞杯,Mingəçevir,Zaqatala,1,0,FT,https://pfl.az/api/v1/games/show/5493?withActions=true
PFL,5495,2024-2025,2024-10-30,2024-10-30,阿塞杯,Qaradağ L.,Karvan-Yevlax,3,0,FT,https://pfl.az/api/v1/games/show/5495?withActions=true
PFL,5498,2024-2025,2024-10-30,2024-10-30,阿塞杯,Şəfa,Difai,2,3,FT,https://pfl.az/api/v1/games/show/5498?withActions=true
PFL,5500,2024-2025,2024-10-31,2024-10-31,阿塞杯,İmişli,Cəbrayıl,5,1,FT,https://pfl.az/api/v1/games/show/5500?withActions=true
PFL,5501,2024-2025,2024-10-31,2024-10-31,阿塞杯,Qəbələ,Baku Sportinq,4,0,FT,https://pfl.az/api/v1/games/show/5501?withActions=true
PFL,5462,2024/2025,2024-11-01,2024-11-01,阿塞超,Turan Tovuz,Qarabağ,0,0,FT,https://pfl.az/api/v1/games/show/5462?withActions=true
PFL,5467,2024/2025,2024-11-02,2024-11-01,阿塞超,Neftçi,Araz-Naxçıvan,0,1,FT,https://pfl.az/api/v1/games/show/5467?withActions=true
PFL,5469,2024/2025,2024-11-02,2024-11-02,阿塞超,Şamaxı,Zirə,0,2,FT,https://pfl.az/api/v1/games/show/5469?withActions=true
PFL,5464,2024/2025,2024-11-03,2024-11-03,阿塞超,Kəpəz,Səbail,1,0,FT,https://pfl.az/api/v1/games/show/5464?withActions=true
PFL,5466,2024/2025,2024-11-03,2024-11-03,阿塞超,Sumqayıt,Sabah,1,0,FT,https://pfl.az/api/v1/games/show/5466?withActions=true
PFL,5392,2024/2025,2024-11-06,2024-11-06,阿塞超,Zirə,Araz-Naxçıvan,0,1,FT,https://pfl.az/api/v1/games/show/5392?withActions=true
PFL,5473,2024/2025,2024-11-08,2024-11-08,阿塞超,Neftçi,Şamaxı,2,2,FT,https://pfl.az/api/v1/games/show/5473?withActions=true
PFL,5478,2024/2025,2024-11-09,2024-11-09,阿塞超,Sabah,Kəpəz,2,2,FT,https://pfl.az/api/v1/games/show/5478?withActions=true
PFL,5479,2024/2025,2024-11-09,2024-11-09,阿塞超,Səbail,Turan Tovuz,1,1,FT,https://pfl.az/api/v1/games/show/5479?withActions=true
PFL,5470,2024/2025,2024-11-10,2024-11-10,阿塞超,Qarabağ,Zirə,4,0,FT,https://pfl.az/api/v1/games/show/5470?withActions=true
PFL,5475,2024/2025,2024-11-10,2024-11-10,阿塞超,Araz-Naxçıvan,Sumqayıt,1,0,FT,https://pfl.az/api/v1/games/show/5475?withActions=true
PFL,5484,2024/2025,2024-11-22,2024-11-22,阿塞超,Kəpəz,Araz-Naxçıvan,0,2,FT,https://pfl.az/api/v1/games/show/5484?withActions=true
PFL,5482,2024/2025,2024-11-23,2024-11-23,阿塞超,Səbail,Qarabağ,0,3,FT,https://pfl.az/api/v1/games/show/5482?withActions=true
PFL,5486,2024/2025,2024-11-23,2024-11-23,阿塞超,Neftçi,Zirə,2,1,FT,https://pfl.az/api/v1/games/show/5486?withActions=true
PFL,5483,2024/2025,2024-11-24,2024-11-24,阿塞超,Turan Tovuz,Sabah,1,1,FT,https://pfl.az/api/v1/games/show/5483?withActions=true
PFL,5485,2024/2025,2024-11-24,2024-11-24,阿塞超,Sumqayıt,Şamaxı,2,1,FT,https://pfl.az/api/v1/games/show/5485?withActions=true
PFL,5490,2024/2025,2024-11-29,2024-11-29,阿塞超,Araz-Naxçıvan,Turan Tovuz,1,0,FT,https://pfl.az/api/v1/games/show/5490?withActions=true
PFL,5491,2024/2025,2024-11-29,2024-11-29,阿塞超,Sabah,Səbail,1,0,FT,https://pfl.az/api/v1/games/show/5491?withActions=true
PFL,5488,2024/2025,2024-11-30,2024-11-30,阿塞超,Zirə,Sumqayıt,4,1,FT,https://pfl.az/api/v1/games/show/5488?withActions=true
PFL,5489,2024/2025,2024-11-30,2024-11-30,阿塞超,Şamaxı,Kəpəz,0,1,FT,https://pfl.az/api/v1/games/show/5489?withActions=true
PFL,5487,2024/2025,2024-12-01,2024-12-01,阿塞超,Neftçi,Qarabağ,0,3,FT,https://pfl.az/api/v1/games/show/5487?withActions=true
PFL,6068,2024-2025,2024-12-03,2024-12-03,阿塞杯,Qaradağ L.,Səbail,0,2,FT,https://pfl.az/api/v1/games/show/6068?withActions=true
PFL,6069,2024-2025,2024-12-03,2024-12-03,阿塞杯,Araz-Naxçıvan,Mingəçevir,3,1,FT,https://pfl.az/api/v1/games/show/6069?withActions=true
PFL,6070,2024-2025,2024-12-03,2024-12-03,阿塞杯,Turan Tovuz,Sabah,2,2,pen 1-3,https://pfl.az/api/v1/games/show/6070?withActions=true
PFL,6071,2024-2025,2024-12-04,2024-12-04,阿塞杯,Qəbələ,Qarabağ,0,2,FT,https://pfl.az/api/v1/games/show/6071?withActions=true
PFL,6072,2024-2025,2024-12-04,2024-12-04,阿塞杯,Kəpəz,İmişli,1,0,FT,https://pfl.az/api/v1/games/show/6072?withActions=true
PFL,6073,2024-2025,2024-12-04,2024-12-04,阿塞杯,Neftçi,Difai,6,0,FT,https://pfl.az/api/v1/games/show/6073?withActions=true
PFL,6074,2024-2025,2024-12-04,2024-12-04,阿塞杯,Zirə,Şamaxı,3,1,FT,https://pfl.az/api/v1/games/show/6074?withActions=true
PFL,6076,2024-2025,2024-12-04,2024-12-04,阿塞杯,Sumqayıt,MOİK,3,1,FT,https://pfl.az/api/v1/games/show/6076?withActions=true
PFL,5492,2024/2025,2024-12-07,2024-12-07,阿塞超,Sabah,Qarabağ,1,1,FT,https://pfl.az/api/v1/games/show/5492?withActions=true
PFL,5494,2024/2025,2024-12-07,2024-12-07,阿塞超,Səbail,Araz-Naxçıvan,0,2,FT,https://pfl.az/api/v1/games/show/5494?withActions=true
PFL,5497,2024/2025,2024-12-08,2024-12-08,阿塞超,Kəpəz,Zirə,0,4,FT,https://pfl.az/api/v1/games/show/5497?withActions=true
PFL,5499,2024/2025,2024-12-08,2024-12-08,阿塞超,Sumqayıt,Neftçi,2,0,FT,https://pfl.az/api/v1/games/show/5499?withActions=true
PFL,5496,2024/2025,2024-12-09,2024-12-09,阿塞超,Turan Tovuz,Şamaxı,3,2,FT,https://pfl.az/api/v1/games/show/5496?withActions=true
PFL,5505,2024/2025,2024-12-14,2024-12-14,阿塞超,Şamaxı,Səbail,0,0,FT,https://pfl.az/api/v1/games/show/5505?withActions=true
PFL,5506,2024/2025,2024-12-14,2024-12-14,阿塞超,Araz-Naxçıvan,Sabah,0,1,FT,https://pfl.az/api/v1/games/show/5506?withActions=true
PFL,5503,2024/2025,2024-12-15,2024-12-15,阿塞超,Neftçi,Kəpəz,2,1,FT,https://pfl.az/api/v1/games/show/5503?withActions=true
PFL,5504,2024/2025,2024-12-15,2024-12-15,阿塞超,Zirə,Turan Tovuz,0,0,FT,https://pfl.az/api/v1/games/show/5504?withActions=true
PFL,5502,2024/2025,2024-12-16,2024-12-16,阿塞超,Qarabağ,Sumqayıt,5,0,FT,https://pfl.az/api/v1/games/show/5502?withActions=true
PFL,5388,2024/2025,2024-12-19,2024-12-19,阿塞超,Şamaxı,Qarabağ,0,1,FT,https://pfl.az/api/v1/games/show/5388?withActions=true
PFL,5511,2024/2025,2024-12-20,2024-12-20,阿塞超,Kəpəz,Sumqayıt,0,0,FT,https://pfl.az/api/v1/games/show/5511?withActions=true
PFL,5509,2024/2025,2024-12-21,2024-12-21,阿塞超,Səbail,Zirə,0,1,FT,https://pfl.az/api/v1/games/show/5509?withActions=true
PFL,5510,2024/2025,2024-12-21,2024-12-21,阿塞超,Turan Tovuz,Neftçi,1,1,FT,https://pfl.az/api/v1/games/show/5510?withActions=true
PFL,5507,2024/2025,2024-12-22,2024-12-22,阿塞超,Qarabağ,Araz-Naxçıvan,2,0,FT,https://pfl.az/api/v1/games/show/5507?withActions=true
PFL,5508,2024/2025,2024-12-22,2024-12-22,阿塞超,Şamaxı,Sabah,3,1,FT,https://pfl.az/api/v1/games/show/5508?withActions=true
PFL,5512,2024/2025,2025-01-17,2025-01-17,阿塞超,Qarabağ,Şamaxı,3,2,FT,https://pfl.az/api/v1/games/show/5512?withActions=true
PFL,5513,2024/2025,2025-01-18,2025-01-18,阿塞超,Zirə,Araz-Naxçıvan,1,0,FT,https://pfl.az/api/v1/games/show/5513?withActions=true
PFL,5515,2024/2025,2025-01-18,2025-01-18,阿塞超,Sumqayıt,Səbail,0,2,FT,https://pfl.az/api/v1/games/show/5515?withActions=true
PFL,5514,2024/2025,2025-01-19,2025-01-19,阿塞超,Neftçi,Sabah,1,1,FT,https://pfl.az/api/v1/games/show/5514?withActions=true
PFL,5516,2024/2025,2025-01-19,2025-01-19,阿塞超,Kəpəz,Turan Tovuz,5,2,FT,https://pfl.az/api/v1/games/show/5516?withActions=true
PFL,5521,2024/2025,2025-01-24,2025-01-24,阿塞超,Şamaxı,Zirə,1,2,FT,https://pfl.az/api/v1/games/show/5521?withActions=true
PFL,5518,2024/2025,2025-01-25,2025-01-25,阿塞超,Səbail,Kəpəz,1,0,FT,https://pfl.az/api/v1/games/show/5518?withActions=true
PFL,5519,2024/2025,2025-01-25,2025-01-25,阿塞超,Sabah,Sumqayıt,0,0,FT,https://pfl.az/api/v1/games/show/5519?withActions=true
PFL,5517,2024/2025,2025-01-26,2025-01-26,阿塞超,Qarabağ,Turan Tovuz,1,2,FT,https://pfl.az/api/v1/games/show/5517?withActions=true
PFL,5520,2024/2025,2025-01-26,2025-01-26,阿塞超,Araz-Naxçıvan,Neftçi,2,1,FT,https://pfl.az/api/v1/games/show/5520?withActions=true
PFL,5524,2024/2025,2025-01-31,2025-01-31,阿塞超,Neftçi,Şamaxı,1,0,FT,https://pfl.az/api/v1/games/show/5524?withActions=true
PFL,5529,2024/2025,2025-01-31,2025-01-31,阿塞超,Kəpəz,Sabah,3,2,FT,https://pfl.az/api/v1/games/show/5529?withActions=true
PFL,5527,2024/2025,2025-02-01,2025-02-01,阿塞超,Sumqayıt,Araz-Naxçıvan,0,0,FT,https://pfl.az/api/v1/games/show/5527?withActions=true
PFL,5530,2024/2025,2025-02-01,2025-02-01,阿塞超,Turan Tovuz,Səbail,1,1,FT,https://pfl.az/api/v1/games/show/5530?withActions=true
PFL,5523,2024/2025,2025-02-02,2025-02-02,阿塞超,Zirə,Qarabağ,3,2,FT,https://pfl.az/api/v1/games/show/5523?withActions=true
PFL,6079,2024-2025,2025-02-05,2025-02-05,阿塞杯,Kəpəz,Neftçi,0,2,FT,https://pfl.az/api/v1/games/show/6079?withActions=true
PFL,6080,2024-2025,2025-02-05,2025-02-05,阿塞杯,Sabah,Sumqayıt,0,0,FT,https://pfl.az/api/v1/games/show/6080?withActions=true
PFL,6077,2024-2025,2025-02-06,2025-02-06,阿塞杯,Araz-Naxçıvan,Zirə,1,0,FT,https://pfl.az/api/v1/games/show/6077?withActions=true
PFL,6078,2024-2025,2025-02-06,2025-02-06,阿塞杯,Səbail,Qarabağ,0,1,FT,https://pfl.az/api/v1/games/show/6078?withActions=true
PFL,5536,2024/2025,2025-02-09,2025-02-09,阿塞超,Sabah,Turan Tovuz,2,1,FT,https://pfl.az/api/v1/games/show/5536?withActions=true
PFL,5540,2024/2025,2025-02-09,2025-02-09,阿塞超,Şamaxı,Sumqayıt,1,0,FT,https://pfl.az/api/v1/games/show/5540?withActions=true
PFL,5538,2024/2025,2025-02-10,2025-02-10,阿塞超,Araz-Naxçıvan,Kəpəz,0,0,FT,https://pfl.az/api/v1/games/show/5538?withActions=true
PFL,5543,2024/2025,2025-02-10,2025-02-10,阿塞超,Zirə,Neftçi,1,2,FT,https://pfl.az/api/v1/games/show/5543?withActions=true
PFL,5532,2024/2025,2025-02-11,2025-02-11,阿塞超,Qarabağ,Səbail,5,0,FT,https://pfl.az/api/v1/games/show/5532?withActions=true
PFL,5549,2024/2025,2025-02-15,2025-02-15,阿塞超,Sumqayıt,Zirə,0,3,FT,https://pfl.az/api/v1/games/show/5549?withActions=true
PFL,5547,2024/2025,2025-02-16,2025-02-16,阿塞超,Neftçi,Qarabağ,0,1,FT,https://pfl.az/api/v1/games/show/5547?withActions=true
PFL,5668,2024/2025,2025-02-16,2025-02-16,阿塞超,Turan Tovuz,Araz-Naxçıvan,1,0,FT,https://pfl.az/api/v1/games/show/5668?withActions=true
PFL,5667,2024/2025,2025-02-17,2025-02-17,阿塞超,Kəpəz,Şamaxı,1,1,FT,https://pfl.az/api/v1/games/show/5667?withActions=true
PFL,5669,2024/2025,2025-02-17,2025-02-17,阿塞超,Səbail,Sabah,0,0,FT,https://pfl.az/api/v1/games/show/5669?withActions=true
PFL,5674,2024/2025,2025-02-21,2025-02-21,阿塞超,Neftçi,Sumqayıt,1,0,FT,https://pfl.az/api/v1/games/show/5674?withActions=true
PFL,5670,2024/2025,2025-02-22,2025-02-22,阿塞超,Qarabağ,Sabah,1,1,FT,https://pfl.az/api/v1/games/show/5670?withActions=true
PFL,5671,2024/2025,2025-02-22,2025-02-22,阿塞超,Araz-Naxçıvan,Səbail,0,0,FT,https://pfl.az/api/v1/games/show/5671?withActions=true
PFL,5672,2024/2025,2025-02-23,2025-02-23,阿塞超,Şamaxı,Turan Tovuz,0,1,FT,https://pfl.az/api/v1/games/show/5672?withActions=true
PFL,5673,2024/2025,2025-02-24,2025-02-24,阿塞超,Zirə,Kəpəz,2,0,FT,https://pfl.az/api/v1/games/show/5673?withActions=true
PFL,6081,2024-2025,2025-02-27,2025-02-27,阿塞杯,Qarabağ,Səbail,3,1,FT,https://pfl.az/api/v1/games/show/6081?withActions=true
PFL,6082,2024-2025,2025-02-27,2025-02-27,阿塞杯,Sumqayıt,Sabah,0,4,FT,https://pfl.az/api/v1/games/show/6082?withActions=true
PFL,6083,2024-2025,2025-02-28,2025-02-28,阿塞杯,Zirə,Araz-Naxçıvan,0,2,FT,https://pfl.az/api/v1/games/show/6083?withActions=true
PFL,6084,2024-2025,2025-02-28,2025-02-28,阿塞杯,Neftçi,Kəpəz,1,0,FT,https://pfl.az/api/v1/games/show/6084?withActions=true
PFL,5675,2024/2025,2025-03-03,2025-03-03,阿塞超,Sumqayıt,Qarabağ,0,2,FT,https://pfl.az/api/v1/games/show/5675?withActions=true
PFL,5679,2024/2025,2025-03-03,2025-03-03,阿塞超,Səbail,Şamaxı,0,2,FT,https://pfl.az/api/v1/games/show/5679?withActions=true
PFL,5678,2024/2025,2025-03-04,2025-03-04,阿塞超,Turan Tovuz,Zirə,0,2,FT,https://pfl.az/api/v1/games/show/5678?withActions=true
PFL,5680,2024/2025,2025-03-04,2025-03-04,阿塞超,Sabah,Araz-Naxçıvan,2,2,FT,https://pfl.az/api/v1/games/show/5680?withActions=true
PFL,5677,2024/2025,2025-03-05,2025-03-05,阿塞超,Kəpəz,Neftçi,1,0,FT,https://pfl.az/api/v1/games/show/5677?withActions=true
PFL,5681,2024/2025,2025-03-08,2025-03-08,阿塞超,Araz-Naxçıvan,Qarabağ,1,3,FT,https://pfl.az/api/v1/games/show/5681?withActions=true
PFL,5682,2024/2025,2025-03-09,2025-03-09,阿塞超,Şamaxı,Sabah,1,0,FT,https://pfl.az/api/v1/games/show/5682?withActions=true
PFL,5683,2024/2025,2025-03-09,2025-03-09,阿塞超,Zirə,Səbail,1,0,FT,https://pfl.az/api/v1/games/show/5683?withActions=true
PFL,5684,2024/2025,2025-03-10,2025-03-10,阿塞超,Neftçi,Turan Tovuz,1,1,FT,https://pfl.az/api/v1/games/show/5684?withActions=true
PFL,5685,2024/2025,2025-03-10,2025-03-10,阿塞超,Sumqayıt,Kəpəz,3,0,FT,https://pfl.az/api/v1/games/show/5685?withActions=true
PFL,5690,2024/2025,2025-03-14,2025-03-14,阿塞超,Araz-Naxçıvan,Şamaxı,1,1,FT,https://pfl.az/api/v1/games/show/5690?withActions=true
PFL,5686,2024/2025,2025-03-15,2025-03-15,阿塞超,Kəpəz,Qarabağ,0,0,FT,https://pfl.az/api/v1/games/show/5686?withActions=true
PFL,5689,2024/2025,2025-03-15,2025-03-15,阿塞超,Sabah,Zirə,1,1,FT,https://pfl.az/api/v1/games/show/5689?withActions=true
PFL,5687,2024/2025,2025-03-16,2025-03-16,阿塞超,Turan Tovuz,Sumqayıt,1,2,FT,https://pfl.az/api/v1/games/show/5687?withActions=true
PFL,5688,2024/2025,2025-03-16,2025-03-16,阿塞超,Səbail,Neftçi,1,2,FT,https://pfl.az/api/v1/games/show/5688?withActions=true
PFL,5691,2024/2025,2025-03-28,2025-03-28,阿塞超,Turan Tovuz,Qarabağ,1,4,FT,https://pfl.az/api/v1/games/show/5691?withActions=true
PFL,5693,2024/2025,2025-03-29,2025-03-29,阿塞超,Sumqayıt,Sabah,3,3,FT,https://pfl.az/api/v1/games/show/5693?withActions=true
PFL,5694,2024/2025,2025-03-29,2025-03-29,阿塞超,Neftçi,Araz-Naxçıvan,1,1,FT,https://pfl.az/api/v1/games/show/5694?withActions=true
PFL,5692,2024/2025,2025-03-30,2025-03-30,阿塞超,Kəpəz,Səbail,1,1,FT,https://pfl.az/api/v1/games/show/5692?withActions=true
PFL,5696,2024/2025,2025-03-30,2025-03-30,阿塞超,Zirə,Şamaxı,3,0,FT,https://pfl.az/api/v1/games/show/5696?withActions=true
PFL,6085,2024-2025,2025-04-02,2025-04-02,阿塞杯,Araz-Naxçıvan,Qarabağ,1,0,FT,https://pfl.az/api/v1/games/show/6085?withActions=true
PFL,6086,2024-2025,2025-04-02,2025-04-02,阿塞杯,Neftçi,Sabah,1,2,FT,https://pfl.az/api/v1/games/show/6086?withActions=true
PFL,5701,2024/2025,2025-04-05,2025-04-05,阿塞超,Səbail,Turan Tovuz,0,0,FT,https://pfl.az/api/v1/games/show/5701?withActions=true
PFL,5697,2024/2025,2025-04-06,2025-04-06,阿塞超,Qarabağ,Zirə,1,0,FT,https://pfl.az/api/v1/games/show/5697?withActions=true
PFL,5700,2024/2025,2025-04-06,2025-04-06,阿塞超,Sabah,Kəpəz,0,1,FT,https://pfl.az/api/v1/games/show/5700?withActions=true
PFL,5698,2024/2025,2025-04-07,2025-04-07,阿塞超,Şamaxı,Neftçi,0,2,FT,https://pfl.az/api/v1/games/show/5698?withActions=true
PFL,5699,2024/2025,2025-04-07,2025-04-07,阿塞超,Araz-Naxçıvan,Sumqayıt,2,0,FT,https://pfl.az/api/v1/games/show/5699?withActions=true
PFL,5422,2024/2025,2025-04-11,2025-04-11,阿塞超,Səbail,Qarabağ,1,4,FT,https://pfl.az/api/v1/games/show/5422?withActions=true
PFL,5424,2024/2025,2025-04-12,2025-04-12,阿塞超,Turan Tovuz,Sabah,2,1,FT,https://pfl.az/api/v1/games/show/5424?withActions=true
PFL,5438,2024/2025,2025-04-12,2025-04-12,阿塞超,Sumqayıt,Şamaxı,1,2,FT,https://pfl.az/api/v1/games/show/5438?withActions=true
PFL,5426,2024/2025,2025-04-13,2025-04-13,阿塞超,Kəpəz,Araz-Naxçıvan,0,0,FT,https://pfl.az/api/v1/games/show/5426?withActions=true
PFL,5702,2024/2025,2025-04-13,2025-04-13,阿塞超,Neftçi,Zirə,2,4,FT,https://pfl.az/api/v1/games/show/5702?withActions=true
PFL,5419,2024/2025,2025-04-18,2025-04-18,阿塞超,Araz-Naxçıvan,Turan Tovuz,1,1,FT,https://pfl.az/api/v1/games/show/5419?withActions=true
PFL,5420,2024/2025,2025-04-19,2025-04-19,阿塞超,Sabah,Səbail,3,2,FT,https://pfl.az/api/v1/games/show/5420?withActions=true
PFL,5415,2024/2025,2025-04-20,2025-04-19,阿塞超,Qarabağ,Neftçi,3,0,FT,https://pfl.az/api/v1/games/show/5415?withActions=true
PFL,5416,2024/2025,2025-04-20,2025-04-20,阿塞超,Zirə,Sumqayıt,3,1,FT,https://pfl.az/api/v1/games/show/5416?withActions=true
PFL,5417,2024/2025,2025-04-20,2025-04-20,阿塞超,Şamaxı,Kəpəz,2,1,FT,https://pfl.az/api/v1/games/show/5417?withActions=true
PFL,6087,2024-2025,2025-04-23,2025-04-23,阿塞杯,Qarabağ,Araz-Naxçıvan,3,0,FT,https://pfl.az/api/v1/games/show/6087?withActions=true
PFL,6089,2024-2025,2025-04-24,2025-04-23,阿塞杯,Sabah,Neftçi,1,1,FT,https://pfl.az/api/v1/games/show/6089?withActions=true
PFL,5411,2024/2025,2025-04-25,2025-04-25,阿塞超,Turan Tovuz,Şamaxı,1,1,FT,https://pfl.az/api/v1/games/show/5411?withActions=true
PFL,5412,2024/2025,2025-04-26,2025-04-26,阿塞超,Kəpəz,Zirə,0,1,FT,https://pfl.az/api/v1/games/show/5412?withActions=true
PFL,5408,2024/2025,2025-04-27,2025-04-27,阿塞超,Səbail,Araz-Naxçıvan,1,1,FT,https://pfl.az/api/v1/games/show/5408?withActions=true
PFL,5406,2024/2025,2025-04-28,2025-04-27,阿塞超,Sabah,Qarabağ,1,1,FT,https://pfl.az/api/v1/games/show/5406?withActions=true
PFL,5414,2024/2025,2025-04-29,2025-04-28,阿塞超,Sumqayıt,Neftçi,2,2,FT,https://pfl.az/api/v1/games/show/5414?withActions=true
PFL,5401,2024/2025,2025-05-03,2025-05-02,阿塞超,Zirə,Turan Tovuz,1,0,FT,https://pfl.az/api/v1/games/show/5401?withActions=true
PFL,5402,2024/2025,2025-05-03,2025-05-03,阿塞超,Şamaxı,Səbail,1,1,FT,https://pfl.az/api/v1/games/show/5402?withActions=true
PFL,5403,2024/2025,2025-05-03,2025-05-03,阿塞超,Araz-Naxçıvan,Sabah,1,1,FT,https://pfl.az/api/v1/games/show/5403?withActions=true
PFL,5398,2024/2025,2025-05-04,2025-05-04,阿塞超,Qarabağ,Sumqayıt,2,0,FT,https://pfl.az/api/v1/games/show/5398?withActions=true
PFL,5400,2024/2025,2025-05-05,2025-05-04,阿塞超,Neftçi,Kəpəz,2,2,FT,https://pfl.az/api/v1/games/show/5400?withActions=true
PFL,5391,2024/2025,2025-05-09,2025-05-09,阿塞超,Sabah,Şamaxı,3,1,FT,https://pfl.az/api/v1/games/show/5391?withActions=true
PFL,5393,2024/2025,2025-05-10,2025-05-10,阿塞超,Səbail,Zirə,0,1,FT,https://pfl.az/api/v1/games/show/5393?withActions=true
PFL,5395,2024/2025,2025-05-10,2025-05-10,阿塞超,Turan Tovuz,Neftçi,1,2,FT,https://pfl.az/api/v1/games/show/5395?withActions=true
PFL,5396,2024/2025,2025-05-11,2025-05-11,阿塞超,Kəpəz,Sumqayıt,1,0,FT,https://pfl.az/api/v1/games/show/5396?withActions=true
PFL,5390,2024/2025,2025-05-12,2025-05-11,阿塞超,Qarabağ,Araz-Naxçıvan,2,0,FT,https://pfl.az/api/v1/games/show/5390?withActions=true
PFL,5385,2024/2025,2025-05-17,2025-05-17,阿塞超,Sumqayıt,Turan Tovuz,0,1,FT,https://pfl.az/api/v1/games/show/5385?withActions=true
PFL,5387,2024/2025,2025-05-17,2025-05-17,阿塞超,Zirə,Sabah,1,1,FT,https://pfl.az/api/v1/games/show/5387?withActions=true
PFL,5389,2024/2025,2025-05-17,2025-05-17,阿塞超,Şamaxı,Araz-Naxçıvan,0,1,FT,https://pfl.az/api/v1/games/show/5389?withActions=true
PFL,5382,2024/2025,2025-05-18,2025-05-18,阿塞超,Qarabağ,Kəpəz,3,0,FT,https://pfl.az/api/v1/games/show/5382?withActions=true
PFL,5386,2024/2025,2025-05-18,2025-05-18,阿塞超,Neftçi,Səbail,3,0,FT,https://pfl.az/api/v1/games/show/5386?withActions=true
PFL,5380,2024/2025,2025-05-23,2025-05-23,阿塞超,Səbail,Sumqayıt,1,4,FT,https://pfl.az/api/v1/games/show/5380?withActions=true
PFL,5376,2024/2025,2025-05-24,2025-05-24,阿塞超,Şamaxı,Qarabağ,0,1,FT,https://pfl.az/api/v1/games/show/5376?withActions=true
PFL,5379,2024/2025,2025-05-24,2025-05-24,阿塞超,Sabah,Neftçi,1,0,FT,https://pfl.az/api/v1/games/show/5379?withActions=true
PFL,5378,2024/2025,2025-05-25,2025-05-25,阿塞超,Araz-Naxçıvan,Zirə,0,1,FT,https://pfl.az/api/v1/games/show/5378?withActions=true
PFL,5381,2024/2025,2025-05-25,2025-05-25,阿塞超,Turan Tovuz,Kəpəz,4,0,FT,https://pfl.az/api/v1/games/show/5381?withActions=true
PFL,6090,2024-2025,2025-05-31,2025-05-31,阿塞杯,Qarabağ,Sabah,2,3,FT,https://pfl.az/api/v1/games/show/6090?withActions=true
PFL,6099,2025/2026,2025-08-15,2025-08-15,阿塞超,Karvan-Yevlax,Qəbələ,1,1,FT,https://pfl.az/api/v1/games/show/6099?withActions=true
PFL,6100,2025/2026,2025-08-16,2025-08-16,阿塞超,İmişli,Turan Tovuz,0,1,FT,https://pfl.az/api/v1/games/show/6100?withActions=true
PFL,6101,2025/2026,2025-08-17,2025-08-16,阿塞超,Neftçi,Şamaxı,1,1,FT,https://pfl.az/api/v1/games/show/6101?withActions=true
PFL,6103,2025/2026,2025-08-18,2025-08-17,阿塞超,Sumqayıt,Kəpəz,3,0,FT,https://pfl.az/api/v1/games/show/6103?withActions=true
PFL,6104,2025/2026,2025-08-20,2025-08-19,阿塞超,Zirə,Araz-Naxçıvan,1,1,FT,https://pfl.az/api/v1/games/show/6104?withActions=true
PFL,6110,2025/2026,2025-08-22,2025-08-22,阿塞超,İmişli,Neftçi,0,0,FT,https://pfl.az/api/v1/games/show/6110?withActions=true
PFL,6111,2025/2026,2025-08-22,2025-08-22,阿塞超,Qarabağ,Sumqayıt,0,1,FT,https://pfl.az/api/v1/games/show/6111?withActions=true
PFL,6112,2025/2026,2025-08-23,2025-08-23,阿塞超,Kəpəz,Karvan-Yevlax,2,3,FT,https://pfl.az/api/v1/games/show/6112?withActions=true
